group,subgroup,category,year,key,value
Frauen,25-34-jährig,smoke_amount,2002,less_1_cigarette_day,0.031509999999999996
Frauen,35-44-jährig,smoke_amount,2002,less_1_cigarette_day,0.03005
Frauen,45-54-jährig,smoke_amount,2002,less_1_cigarette_day,0.02412
Frauen,55-64-jährig,smoke_amount,2002,less_1_cigarette_day,0.01402
Frauen,65-74-jährig,smoke_amount,2002,less_1_cigarette_day,0.012849999999999999
Frauen,75+-jährig,smoke_amount,2002,less_1_cigarette_day,0.0074
Männer,15-24-jährig,smoke_amount,2002,1_9_cigarettes_day,0.13577
Männer,25-34-jährig,smoke_amount,2002,1_9_cigarettes_day,0.07414
Männer,35-44-jährig,smoke_amount,2002,1_9_cigarettes_day,0.07964
Männer,45-54-jährig,smoke_amount,2002,1_9_cigarettes_day,0.0689
Männer,55-64-jährig,smoke_amount,2002,1_9_cigarettes_day,0.06947
Männer,65-74-jährig,smoke_amount,2002,1_9_cigarettes_day,0.06619
Männer,75+-jährig,smoke_amount,2002,1_9_cigarettes_day,0.050789999999999995
Frauen,15-24-jährig,smoke_amount,2002,1_9_cigarettes_day,0.13598000000000002
Frauen,25-34-jährig,smoke_amount,2002,1_9_cigarettes_day,0.09701
Frauen,35-44-jährig,smoke_amount,2002,1_9_cigarettes_day,0.0834
Frauen,45-54-jährig,smoke_amount,2002,1_9_cigarettes_day,0.07725
Frauen,55-64-jährig,smoke_amount,2002,1_9_cigarettes_day,0.05965
Frauen,65-74-jährig,smoke_amount,2002,1_9_cigarettes_day,0.04169
Frauen,75+-jährig,smoke_amount,2002,1_9_cigarettes_day,0.0223
Männer,15-24-jährig,smoke_amount,2002,10_19_cigarettes_day,0.11955
Männer,25-34-jährig,smoke_amount,2002,10_19_cigarettes_day,0.12185
Männer,35-44-jährig,smoke_amount,2002,10_19_cigarettes_day,0.08923
Männer,45-54-jährig,smoke_amount,2002,10_19_cigarettes_day,0.08263999999999999
Männer,55-64-jährig,smoke_amount,2002,10_19_cigarettes_day,0.06825
Männer,65-74-jährig,smoke_amount,2002,10_19_cigarettes_day,0.06978
Männer,75+-jährig,smoke_amount,2002,10_19_cigarettes_day,0.05226
Frauen,15-24-jährig,smoke_amount,2002,10_19_cigarettes_day,0.0978
Frauen,25-34-jährig,smoke_amount,2002,10_19_cigarettes_day,0.08916
Frauen,35-44-jährig,smoke_amount,2002,10_19_cigarettes_day,0.10598
Frauen,45-54-jährig,smoke_amount,2002,10_19_cigarettes_day,0.08392
Frauen,55-64-jährig,smoke_amount,2002,10_19_cigarettes_day,0.05761
Frauen,65-74-jährig,smoke_amount,2002,10_19_cigarettes_day,0.044610000000000004
Frauen,75+-jährig,smoke_amount,2002,10_19_cigarettes_day,0.02168
Männer,15-24-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.08869999999999999
Männer,25-34-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.16857
Männer,35-44-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.17571
Männer,45-54-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.18158000000000002
Männer,55-64-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.11246
Männer,65-74-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.0659
Männer,75+-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.018340000000000002
Frauen,15-24-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.06218
Frauen,25-34-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.07982
Frauen,35-44-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.11429
Frauen,45-54-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.09256
Frauen,55-64-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.07343
Frauen,65-74-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.02934
Frauen,75+-jährig,smoke_amount,2002,20_plus_cigarettes_day,0.01047
Männer,15-24-jährig,smoke_amount,2007,no_smoker,0.6406399999999999
Männer,25-34-jährig,smoke_amount,2007,no_smoker,0.56826
Männer,35-44-jährig,smoke_amount,2007,no_smoker,0.67631
Männer,45-54-jährig,smoke_amount,2007,no_smoker,0.68634
Männer,55-64-jährig,smoke_amount,2007,no_smoker,0.69392
Männer,65-74-jährig,smoke_amount,2007,no_smoker,0.76994
Männer,75+-jährig,smoke_amount,2007,no_smoker,0.89197
Frauen,15-24-jährig,smoke_amount,2007,no_smoker,0.7014
Frauen,25-34-jährig,smoke_amount,2007,no_smoker,0.69035
Frauen,35-44-jährig,smoke_amount,2007,no_smoker,0.7322799999999999
Frauen,45-54-jährig,smoke_amount,2007,no_smoker,0.70609
Frauen,55-64-jährig,smoke_amount,2007,no_smoker,0.80561
Frauen,65-74-jährig,smoke_amount,2007,no_smoker,0.89264
Frauen,75+-jährig,smoke_amount,2007,no_smoker,0.94258
Männer,15-24-jährig,smoke_amount,2007,less_1_cigarette_day,0.07389
Männer,25-34-jährig,smoke_amount,2007,less_1_cigarette_day,0.08374000000000001
Männer,35-44-jährig,smoke_amount,2007,less_1_cigarette_day,0.06807
Männer,45-54-jährig,smoke_amount,2007,less_1_cigarette_day,0.056440000000000004
Männer,55-64-jährig,smoke_amount,2007,less_1_cigarette_day,0.06636
Männer,65-74-jährig,smoke_amount,2007,less_1_cigarette_day,0.03495
Männer,75+-jährig,smoke_amount,2007,less_1_cigarette_day,0.01424
Frauen,15-24-jährig,smoke_amount,2007,less_1_cigarette_day,0.07884000000000001
Frauen,25-34-jährig,smoke_amount,2007,less_1_cigarette_day,0.07651
Frauen,35-44-jährig,smoke_amount,2007,less_1_cigarette_day,0.03585
Frauen,45-54-jährig,smoke_amount,2007,less_1_cigarette_day,0.044480000000000006
Frauen,55-64-jährig,smoke_amount,2007,less_1_cigarette_day,0.02262
Frauen,65-74-jährig,smoke_amount,2007,less_1_cigarette_day,0.012809999999999998
Frauen,75+-jährig,smoke_amount,2007,less_1_cigarette_day,0.00557
Männer,15-24-jährig,smoke_amount,2007,1_9_cigarettes_day,0.09601000000000001
Männer,25-34-jährig,smoke_amount,2007,1_9_cigarettes_day,0.10017
Männer,35-44-jährig,smoke_amount,2007,1_9_cigarettes_day,0.0655
Männer,45-54-jährig,smoke_amount,2007,1_9_cigarettes_day,0.07162
Männer,55-64-jährig,smoke_amount,2007,1_9_cigarettes_day,0.05116
Männer,65-74-jährig,smoke_amount,2007,1_9_cigarettes_day,0.08194000000000001
Männer,75+-jährig,smoke_amount,2007,1_9_cigarettes_day,0.04447
Frauen,15-24-jährig,smoke_amount,2007,1_9_cigarettes_day,0.11592000000000001
Frauen,25-34-jährig,smoke_amount,2007,1_9_cigarettes_day,0.08605
Frauen,35-44-jährig,smoke_amount,2007,1_9_cigarettes_day,0.08683999999999999
Frauen,45-54-jährig,smoke_amount,2007,1_9_cigarettes_day,0.06878999999999999
Frauen,55-64-jährig,smoke_amount,2007,1_9_cigarettes_day,0.05316
Frauen,65-74-jährig,smoke_amount,2007,1_9_cigarettes_day,0.03325
Frauen,75+-jährig,smoke_amount,2007,1_9_cigarettes_day,0.0192
Männer,15-24-jährig,smoke_amount,2007,10_19_cigarettes_day,0.12006
Männer,25-34-jährig,smoke_amount,2007,10_19_cigarettes_day,0.12875
Männer,35-44-jährig,smoke_amount,2007,10_19_cigarettes_day,0.08082
Männer,45-54-jährig,smoke_amount,2007,10_19_cigarettes_day,0.07144
Männer,55-64-jährig,smoke_amount,2007,10_19_cigarettes_day,0.06853
Männer,65-74-jährig,smoke_amount,2007,10_19_cigarettes_day,0.045810000000000003
Männer,75+-jährig,smoke_amount,2007,10_19_cigarettes_day,0.03703
Frauen,15-24-jährig,smoke_amount,2007,10_19_cigarettes_day,0.06703
Frauen,25-34-jährig,smoke_amount,2007,10_19_cigarettes_day,0.09861
Frauen,35-44-jährig,smoke_amount,2007,10_19_cigarettes_day,0.07844999999999999
Frauen,45-54-jährig,smoke_amount,2007,10_19_cigarettes_day,0.09859
Frauen,55-64-jährig,smoke_amount,2007,10_19_cigarettes_day,0.06636
Frauen,65-74-jährig,smoke_amount,2007,10_19_cigarettes_day,0.03766
Frauen,75+-jährig,smoke_amount,2007,10_19_cigarettes_day,0.022109999999999998
Männer,15-24-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.06941
Männer,25-34-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.11907999999999999
Männer,35-44-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.10932
Männer,45-54-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.11416
Männer,55-64-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.12003
Männer,65-74-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.06735000000000001
Männer,75+-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.0123
Frauen,15-24-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.03681
Frauen,25-34-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.048479999999999995
Frauen,35-44-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.06659
Frauen,45-54-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.08206
Frauen,55-64-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.05224
Frauen,65-74-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.02365
Frauen,75+-jährig,smoke_amount,2007,20_plus_cigarettes_day,0.01054
Männer,15-24-jährig,smoke_amount,2012,no_smoker,0.60862
Männer,25-34-jährig,smoke_amount,2012,no_smoker,0.56485
Männer,35-44-jährig,smoke_amount,2012,no_smoker,0.61414
Männer,45-54-jährig,smoke_amount,2012,no_smoker,0.6806699999999999
Männer,55-64-jährig,smoke_amount,2012,no_smoker,0.7230500000000001
Männer,65-74-jährig,smoke_amount,2012,no_smoker,0.80744
Männer,75+-jährig,smoke_amount,2012,no_smoker,0.90425
Frauen,15-24-jährig,smoke_amount,2012,no_smoker,0.6722400000000001
Frauen,25-34-jährig,smoke_amount,2012,no_smoker,0.6814
Frauen,35-44-jährig,smoke_amount,2012,no_smoker,0.7400199999999999
Frauen,45-54-jährig,smoke_amount,2012,no_smoker,0.74261
Frauen,55-64-jährig,smoke_amount,2012,no_smoker,0.7390000000000001
Frauen,65-74-jährig,smoke_amount,2012,no_smoker,0.84025
Frauen,75+-jährig,smoke_amount,2012,no_smoker,0.92501
Männer,15-24-jährig,smoke_amount,2012,less_1_cigarette_day,0.09602000000000001
Männer,25-34-jährig,smoke_amount,2012,less_1_cigarette_day,0.08351000000000001
Männer,35-44-jährig,smoke_amount,2012,less_1_cigarette_day,0.07841000000000001
Männer,45-54-jährig,smoke_amount,2012,less_1_cigarette_day,0.05489
Männer,55-64-jährig,smoke_amount,2012,less_1_cigarette_day,0.05863
Männer,65-74-jährig,smoke_amount,2012,less_1_cigarette_day,0.04503
Männer,75+-jährig,smoke_amount,2012,less_1_cigarette_day,0.01429
Frauen,15-24-jährig,smoke_amount,2012,less_1_cigarette_day,0.08544
Frauen,25-34-jährig,smoke_amount,2012,less_1_cigarette_day,0.06483
Frauen,35-44-jährig,smoke_amount,2012,less_1_cigarette_day,0.0516
Frauen,45-54-jährig,smoke_amount,2012,less_1_cigarette_day,0.03949
Frauen,55-64-jährig,smoke_amount,2012,less_1_cigarette_day,0.03563
Frauen,65-74-jährig,smoke_amount,2012,less_1_cigarette_day,0.01276
Frauen,75+-jährig,smoke_amount,2012,less_1_cigarette_day,0.01355
Männer,15-24-jährig,smoke_amount,2012,1_9_cigarettes_day,0.13022999999999998
Männer,25-34-jährig,smoke_amount,2012,1_9_cigarettes_day,0.11251
Männer,35-44-jährig,smoke_amount,2012,1_9_cigarettes_day,0.07849
Männer,45-54-jährig,smoke_amount,2012,1_9_cigarettes_day,0.06964000000000001
Männer,55-64-jährig,smoke_amount,2012,1_9_cigarettes_day,0.04583
Männer,65-74-jährig,smoke_amount,2012,1_9_cigarettes_day,0.04785999999999999
Männer,75+-jährig,smoke_amount,2012,1_9_cigarettes_day,0.03163
Frauen,15-24-jährig,smoke_amount,2012,1_9_cigarettes_day,0.12928
Frauen,25-34-jährig,smoke_amount,2012,1_9_cigarettes_day,0.11579
Frauen,35-44-jährig,smoke_amount,2012,1_9_cigarettes_day,0.07033
Frauen,45-54-jährig,smoke_amount,2012,1_9_cigarettes_day,0.07994
Frauen,55-64-jährig,smoke_amount,2012,1_9_cigarettes_day,0.07995000000000001
Frauen,65-74-jährig,smoke_amount,2012,1_9_cigarettes_day,0.05551999999999999
Frauen,75+-jährig,smoke_amount,2012,1_9_cigarettes_day,0.02275
Männer,15-24-jährig,smoke_amount,2012,10_19_cigarettes_day,0.09658
Männer,25-34-jährig,smoke_amount,2012,10_19_cigarettes_day,0.14316
Männer,35-44-jährig,smoke_amount,2012,10_19_cigarettes_day,0.10801
Männer,45-54-jährig,smoke_amount,2012,10_19_cigarettes_day,0.07942
Männer,55-64-jährig,smoke_amount,2012,10_19_cigarettes_day,0.06722
Männer,65-74-jährig,smoke_amount,2012,10_19_cigarettes_day,0.060739999999999995
Männer,75+-jährig,smoke_amount,2012,10_19_cigarettes_day,0.029140000000000003
Frauen,15-24-jährig,smoke_amount,2012,10_19_cigarettes_day,0.08397
Frauen,25-34-jährig,smoke_amount,2012,10_19_cigarettes_day,0.09156
Frauen,35-44-jährig,smoke_amount,2012,10_19_cigarettes_day,0.09183
Frauen,45-54-jährig,smoke_amount,2012,10_19_cigarettes_day,0.08292999999999999
Frauen,55-64-jährig,smoke_amount,2012,10_19_cigarettes_day,0.08566000000000001
Frauen,65-74-jährig,smoke_amount,2012,10_19_cigarettes_day,0.050179999999999995
Frauen,75+-jährig,smoke_amount,2012,10_19_cigarettes_day,0.02795
Männer,15-24-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.06855
Männer,25-34-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.09597
Männer,35-44-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.12095
Männer,45-54-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.11537000000000001
Männer,55-64-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.10525999999999999
Männer,65-74-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.03894
Männer,75+-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.02069
Frauen,15-24-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.029060000000000002
Frauen,25-34-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.04643
Frauen,35-44-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.04623
Frauen,45-54-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.05503
Frauen,55-64-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.059770000000000004
Frauen,65-74-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.04128999999999999
Frauen,75+-jährig,smoke_amount,2012,20_plus_cigarettes_day,0.010740000000000001
Männer,15-24-jährig,smoke_amount,2017,no_smoker,0.6637099999999999
Männer,25-34-jährig,smoke_amount,2017,no_smoker,0.5821500000000001
Männer,35-44-jährig,smoke_amount,2017,no_smoker,0.64338
Männer,45-54-jährig,smoke_amount,2017,no_smoker,0.69793
Männer,55-64-jährig,smoke_amount,2017,no_smoker,0.7134900000000001
Männer,65-74-jährig,smoke_amount,2017,no_smoker,0.8000700000000001
Männer,75+-jährig,smoke_amount,2017,no_smoker,0.87507
Frauen,15-24-jährig,smoke_amount,2017,no_smoker,0.70887
Frauen,25-34-jährig,smoke_amount,2017,no_smoker,0.6931999999999999
Frauen,35-44-jährig,smoke_amount,2017,no_smoker,0.7327800000000001
Frauen,45-54-jährig,smoke_amount,2017,no_smoker,0.7565000000000001
Frauen,55-64-jährig,smoke_amount,2017,no_smoker,0.7601
Frauen,65-74-jährig,smoke_amount,2017,no_smoker,0.8504600000000001
Frauen,75+-jährig,smoke_amount,2017,no_smoker,0.93112
Männer,15-24-jährig,smoke_amount,2017,less_1_cigarette_day,0.0987
Männer,25-34-jährig,smoke_amount,2017,less_1_cigarette_day,0.10278999999999999
Männer,35-44-jährig,smoke_amount,2017,less_1_cigarette_day,0.07375
Männer,45-54-jährig,smoke_amount,2017,less_1_cigarette_day,0.06544
Männer,55-64-jährig,smoke_amount,2017,less_1_cigarette_day,0.060739999999999995
Männer,65-74-jährig,smoke_amount,2017,less_1_cigarette_day,0.03557
Männer,75+-jährig,smoke_amount,2017,less_1_cigarette_day,0.04262
Frauen,15-24-jährig,smoke_amount,2017,less_1_cigarette_day,0.09004
Frauen,25-34-jährig,smoke_amount,2017,less_1_cigarette_day,0.08491
Frauen,35-44-jährig,smoke_amount,2017,less_1_cigarette_day,0.04641
Frauen,45-54-jährig,smoke_amount,2017,less_1_cigarette_day,0.04443
Frauen,55-64-jährig,smoke_amount,2017,less_1_cigarette_day,0.029900000000000003
Frauen,65-74-jährig,smoke_amount,2017,less_1_cigarette_day,0.01726
Frauen,75+-jährig,smoke_amount,2017,less_1_cigarette_day,0.006979999999999999
Männer,15-24-jährig,smoke_amount,2017,1_9_cigarettes_day,0.09834
Männer,25-34-jährig,smoke_amount,2017,1_9_cigarettes_day,0.11445999999999999
Männer,35-44-jährig,smoke_amount,2017,1_9_cigarettes_day,0.08298
Männer,45-54-jährig,smoke_amount,2017,1_9_cigarettes_day,0.05647
Männer,55-64-jährig,smoke_amount,2017,1_9_cigarettes_day,0.05727
Männer,65-74-jährig,smoke_amount,2017,1_9_cigarettes_day,0.053689999999999995
Männer,75+-jährig,smoke_amount,2017,1_9_cigarettes_day,0.04184
Frauen,15-24-jährig,smoke_amount,2017,1_9_cigarettes_day,0.10209
Frauen,25-34-jährig,smoke_amount,2017,1_9_cigarettes_day,0.12003
Frauen,35-44-jährig,smoke_amount,2017,1_9_cigarettes_day,0.09574999999999999
Frauen,45-54-jährig,smoke_amount,2017,1_9_cigarettes_day,0.07119
Frauen,55-64-jährig,smoke_amount,2017,1_9_cigarettes_day,0.07277
Frauen,65-74-jährig,smoke_amount,2017,1_9_cigarettes_day,0.05163
Frauen,75+-jährig,smoke_amount,2017,1_9_cigarettes_day,0.03104
Männer,15-24-jährig,smoke_amount,2017,10_19_cigarettes_day,0.08157
Männer,25-34-jährig,smoke_amount,2017,10_19_cigarettes_day,0.11808999999999999
Männer,35-44-jährig,smoke_amount,2017,10_19_cigarettes_day,0.10313
Männer,45-54-jährig,smoke_amount,2017,10_19_cigarettes_day,0.0842
Männer,55-64-jährig,smoke_amount,2017,10_19_cigarettes_day,0.06648
Männer,65-74-jährig,smoke_amount,2017,10_19_cigarettes_day,0.05253
Männer,75+-jährig,smoke_amount,2017,10_19_cigarettes_day,0.02633
Frauen,15-24-jährig,smoke_amount,2017,10_19_cigarettes_day,0.07507
Frauen,25-34-jährig,smoke_amount,2017,10_19_cigarettes_day,0.07839
Frauen,35-44-jährig,smoke_amount,2017,10_19_cigarettes_day,0.07821
Frauen,45-54-jährig,smoke_amount,2017,10_19_cigarettes_day,0.07809
Frauen,55-64-jährig,smoke_amount,2017,10_19_cigarettes_day,0.08827
Frauen,65-74-jährig,smoke_amount,2017,10_19_cigarettes_day,0.04995
Frauen,75+-jährig,smoke_amount,2017,10_19_cigarettes_day,0.02089
Männer,15-24-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.057679999999999995
Männer,25-34-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.08252000000000001
Männer,35-44-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.09676
Männer,45-54-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.09596
Männer,55-64-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.10202
Männer,65-74-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.058129999999999994
Männer,75+-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.01413
Frauen,15-24-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.023929999999999996
Frauen,25-34-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.02347
Frauen,35-44-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.046849999999999996
Frauen,45-54-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.049800000000000004
Frauen,55-64-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.04896
Frauen,65-74-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.030699999999999998
Frauen,75+-jährig,smoke_amount,2017,20_plus_cigarettes_day,0.00996
Männer,15-24-jährig,medicament_consumption,1992,dolor,0.10710000000000001
Männer,25-34-jährig,medicament_consumption,1992,dolor,0.094
Männer,35-44-jährig,medicament_consumption,1992,dolor,0.08869999999999999
Männer,45-54-jährig,medicament_consumption,1992,dolor,0.09050000000000001
Männer,55-64-jährig,medicament_consumption,1992,dolor,0.11320000000000001
Männer,65-74-jährig,medicament_consumption,1992,dolor,0.1023
Männer,75+-jährig,medicament_consumption,1992,dolor,0.11199999999999999
Frauen,15-24-jährig,medicament_consumption,1992,dolor,0.12619999999999998
Frauen,25-34-jährig,medicament_consumption,1992,dolor,0.1524
Frauen,35-44-jährig,medicament_consumption,1992,dolor,0.1365
Frauen,45-54-jährig,medicament_consumption,1992,dolor,0.1475
Frauen,55-64-jährig,medicament_consumption,1992,dolor,0.1518
Frauen,65-74-jährig,medicament_consumption,1992,dolor,0.1338
Frauen,75+-jährig,medicament_consumption,1992,dolor,0.226
Männer,15-24-jährig,medicament_consumption,1992,hpyertense,0.006500000000000001
Männer,25-34-jährig,medicament_consumption,1992,hpyertense,0.0052
Männer,35-44-jährig,medicament_consumption,1992,hpyertense,0.0277
Männer,45-54-jährig,medicament_consumption,1992,hpyertense,0.0843
Männer,55-64-jährig,medicament_consumption,1992,hpyertense,0.161
Männer,65-74-jährig,medicament_consumption,1992,hpyertense,0.2724
Männer,75+-jährig,medicament_consumption,1992,hpyertense,0.267
Frauen,15-24-jährig,medicament_consumption,1992,hpyertense,0.0019
Frauen,25-34-jährig,medicament_consumption,1992,hpyertense,0.0039000000000000003
Frauen,35-44-jährig,medicament_consumption,1992,hpyertense,0.016200000000000003
Frauen,45-54-jährig,medicament_consumption,1992,hpyertense,0.0717
Frauen,55-64-jährig,medicament_consumption,1992,hpyertense,0.1574
Frauen,65-74-jährig,medicament_consumption,1992,hpyertense,0.2899
Frauen,75+-jährig,medicament_consumption,1992,hpyertense,0.37939999999999996
Männer,15-24-jährig,medicament_consumption,1992,hychlorest,NA
Männer,25-34-jährig,medicament_consumption,1992,hychlorest,NA
Männer,35-44-jährig,medicament_consumption,1992,hychlorest,NA
Männer,45-54-jährig,medicament_consumption,1992,hychlorest,NA
Männer,55-64-jährig,medicament_consumption,1992,hychlorest,NA
Männer,65-74-jährig,medicament_consumption,1992,hychlorest,NA
Männer,75+-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,15-24-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,25-34-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,35-44-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,45-54-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,55-64-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,65-74-jährig,medicament_consumption,1992,hychlorest,NA
Frauen,75+-jährig,medicament_consumption,1992,hychlorest,NA
Männer,15-24-jährig,medicament_consumption,1992,heart,0.0017000000000000001
Männer,25-34-jährig,medicament_consumption,1992,heart,0.004
Männer,35-44-jährig,medicament_consumption,1992,heart,0.0048
Männer,45-54-jährig,medicament_consumption,1992,heart,0.0333
Männer,55-64-jährig,medicament_consumption,1992,heart,0.0675
Männer,65-74-jährig,medicament_consumption,1992,heart,0.1649
Männer,75+-jährig,medicament_consumption,1992,heart,0.2811
Frauen,15-24-jährig,medicament_consumption,1992,heart,0.0072
Frauen,25-34-jährig,medicament_consumption,1992,heart,0.004
Frauen,35-44-jährig,medicament_consumption,1992,heart,0.0070999999999999995
Frauen,45-54-jährig,medicament_consumption,1992,heart,0.0171
Frauen,55-64-jährig,medicament_consumption,1992,heart,0.059500000000000004
Frauen,65-74-jährig,medicament_consumption,1992,heart,0.1506
Frauen,75+-jährig,medicament_consumption,1992,heart,0.3506
Männer,15-24-jährig,medicament_consumption,1992,sleep,0.0067
Männer,25-34-jährig,medicament_consumption,1992,sleep,0.0027
Männer,35-44-jährig,medicament_consumption,1992,sleep,0.015
Männer,45-54-jährig,medicament_consumption,1992,sleep,0.026000000000000002
Männer,55-64-jährig,medicament_consumption,1992,sleep,0.0525
Männer,65-74-jährig,medicament_consumption,1992,sleep,0.0707
Männer,75+-jährig,medicament_consumption,1992,sleep,0.1503
Frauen,15-24-jährig,medicament_consumption,1992,sleep,0.0067
Frauen,25-34-jährig,medicament_consumption,1992,sleep,0.0124
Frauen,35-44-jährig,medicament_consumption,1992,sleep,0.0204
Frauen,45-54-jährig,medicament_consumption,1992,sleep,0.0592
Frauen,55-64-jährig,medicament_consumption,1992,sleep,0.0926
Frauen,65-74-jährig,medicament_consumption,1992,sleep,0.1422
Frauen,75+-jährig,medicament_consumption,1992,sleep,0.33909999999999996
Männer,15-24-jährig,medicament_consumption,1997,dolor,0.1318
Männer,25-34-jährig,medicament_consumption,1997,dolor,0.12119999999999999
Männer,35-44-jährig,medicament_consumption,1997,dolor,0.14279999999999998
Männer,45-54-jährig,medicament_consumption,1997,dolor,0.1231
Männer,55-64-jährig,medicament_consumption,1997,dolor,0.11539999999999999
Männer,65-74-jährig,medicament_consumption,1997,dolor,0.1295
Männer,75+-jährig,medicament_consumption,1997,dolor,0.1515
Frauen,15-24-jährig,medicament_consumption,1997,dolor,0.18289999999999998
Frauen,25-34-jährig,medicament_consumption,1997,dolor,0.1697
Frauen,35-44-jährig,medicament_consumption,1997,dolor,0.22399999999999998
Frauen,45-54-jährig,medicament_consumption,1997,dolor,0.2253
Frauen,55-64-jährig,medicament_consumption,1997,dolor,0.18539999999999998
Frauen,65-74-jährig,medicament_consumption,1997,dolor,0.1751
Frauen,75+-jährig,medicament_consumption,1997,dolor,0.2644
Männer,15-24-jährig,medicament_consumption,1997,hpyertense,0.0123
Männer,25-34-jährig,medicament_consumption,1997,hpyertense,0.0166
Männer,35-44-jährig,medicament_consumption,1997,hpyertense,0.0187
Männer,45-54-jährig,medicament_consumption,1997,hpyertense,0.1128
Männer,55-64-jährig,medicament_consumption,1997,hpyertense,0.17059999999999997
Männer,65-74-jährig,medicament_consumption,1997,hpyertense,0.28850000000000003
Männer,75+-jährig,medicament_consumption,1997,hpyertense,0.3221
Frauen,15-24-jährig,medicament_consumption,1997,hpyertense,0.0055000000000000005
Frauen,25-34-jährig,medicament_consumption,1997,hpyertense,0.0152
Frauen,35-44-jährig,medicament_consumption,1997,hpyertense,0.0421
Frauen,45-54-jährig,medicament_consumption,1997,hpyertense,0.0796
Frauen,55-64-jährig,medicament_consumption,1997,hpyertense,0.20550000000000002
Frauen,65-74-jährig,medicament_consumption,1997,hpyertense,0.3259
Frauen,75+-jährig,medicament_consumption,1997,hpyertense,0.429
Männer,15-24-jährig,medicament_consumption,1997,hychlorest,NA
Männer,25-34-jährig,medicament_consumption,1997,hychlorest,NA
Männer,35-44-jährig,medicament_consumption,1997,hychlorest,NA
Männer,45-54-jährig,medicament_consumption,1997,hychlorest,NA
Männer,55-64-jährig,medicament_consumption,1997,hychlorest,NA
Männer,65-74-jährig,medicament_consumption,1997,hychlorest,NA
Männer,75+-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,15-24-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,25-34-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,35-44-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,45-54-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,55-64-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,65-74-jährig,medicament_consumption,1997,hychlorest,NA
Frauen,75+-jährig,medicament_consumption,1997,hychlorest,NA
